"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh.mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
2007,44,2,13,0,0,0.000,96.95,-4.4,0,0.4,0,1.4,0,-1.7,0,306.1,0,276.5,0,276.0,0,314.3,0,273.5,0,273.5,0,0.0,0,0.1,0,0.0,0,-8.2,0,-8.2,0,-0.1,0,84.9,0,5.8,0,44.2,0,991.7,0
2007,44,2,13,0,3,0.050,97.51,-4.5,0,0.3,0,1.2,0,-1.7,0,306.0,0,276.5,0,275.9,0,314.2,0,273.4,0,273.4,0,0.0,0,0.1,0,0.0,0,-8.2,0,-8.2,0,-0.1,0,84.4,0,5.8,0,44.1,0,991.7,0
2007,44,2,13,0,6,0.100,98.07,-4.5,0,0.2,0,1.0,0,-1.7,0,306.0,0,276.4,0,275.9,0,314.2,0,273.4,0,273.4,0,0.0,0,0.1,0,0.0,0,-8.1,0,-8.1,0,-0.1,0,83.4,0,5.9,0,45.6,0,991.8,0
2007,44,2,13,0,9,0.150,98.64,-4.5,0,0.2,0,1.0,0,-1.5,0,306.1,0,276.4,0,275.9,0,314.1,0,273.3,0,273.3,0,0.0,0,0.1,0,0.0,0,-8.0,0,-8.0,0,-0.1,0,83.6,0,5.7,0,45.5,0,991.8,0
2007,44,2,13,0,12,0.200,99.20,-4.5,0,0.2,0,1.0,0,-1.4,0,306.2,0,276.3,0,275.9,0,314.2,0,273.3,0,273.3,0,0.0,0,0.1,0,0.0,0,-7.9,0,-7.9,0,-0.1,0,83.6,0,5.4,0,46.5,0,991.8,0
2007,44,2,13,0,15,0.250,99.77,-4.5,0,0.1,0,1.0,0,-1.4,0,306.3,0,276.3,0,275.8,0,314.2,0,273.3,0,273.3,0,0.0,0,0.1,0,0.0,0,-7.9,0,-7.9,0,-0.1,0,83.5,0,5.2,0,46.1,0,991.8,0
2007,44,2,13,0,18,0.300,100.33,-4.4,0,0.2,0,1.1,0,-1.4,0,306.4,0,276.3,0,275.8,0,314.1,0,273.3,0,273.3,0,0.0,0,0.1,0,0.0,0,-7.7,0,-7.7,0,-0.1,0,84.3,0,5.2,0,42.0,0,991.8,0
2007,44,2,13,0,21,0.350,100.90,-4.4,0,0.2,0,1.2,0,-1.4,0,306.5,0,276.2,0,275.8,0,314.0,0,273.3,0,273.3,0,0.0,0,0.1,0,0.0,0,-7.5,0,-7.5,0,-0.1,0,84.6,0,5.5,0,41.5,0,991.8,0
2007,44,2,13,0,24,0.400,101.47,-4.4,0,0.2,0,1.3,0,-1.5,0,306.5,0,276.2,0,275.7,0,314.0,0,273.2,0,273.2,0,0.0,0,0.1,0,0.0,0,-7.5,0,-7.5,0,-0.2,0,85.5,0,5.5,0,41.5,0,991.7,0
2007,44,2,13,0,27,0.450,102.03,-4.4,0,0.2,0,1.4,0,-1.4,0,306.6,0,276.2,0,275.7,0,314.0,0,273.2,0,273.2,0,0.0,0,0.1,0,0.0,0,-7.4,0,-7.4,0,-0.2,0,85.4,0,5.6,0,42.4,0,991.8,0
2007,44,2,13,0,30,0.500,102.60,-4.5,0,0.1,0,1.6,0,-1.5,0,306.5,0,276.1,0,275.6,0,314.0,0,273.2,0,273.2,0,0.0,0,0.1,0,0.0,0,-7.5,0,-7.5,0,-0.2,0,84.5,0,6.1,0,43.5,0,991.8,0
2007,44,2,13,0,33,0.550,103.17,-4.5,0,0.1,0,1.7,0,-1.4,0,306.5,0,276.1,0,275.6,0,313.9,0,273.2,0,273.2,0,0.0,0,0.1,0,0.0,0,-7.4,0,-7.4,0,-0.2,0,84.4,0,5.7,0,42.7,0,991.8,0
2007,44,2,13,0,36,0.600,103.74,-4.4,0,0.1,0,1.7,0,-1.5,0,306.3,0,276.1,0,275.6,0,313.8,0,273.2,0,273.2,0,0.0,0,0.1,0,0.0,0,-7.5,0,-7.5,0,-0.2,0,83.4,0,6.4,0,46.6,0,991.8,0
2007,44,2,13,0,39,0.650,104.31,-4.6,0,0.1,0,1.7,0,-1.5,0,305.9,0,276.1,0,275.6,0,313.7,0,273.2,0,273.2,0,0.0,0,0.1,0,0.0,0,-7.8,0,-7.8,0,-0.2,0,83.4,0,5.8,0,45.7,0,991.7,0
2007,44,2,13,0,42,0.700,104.88,-4.5,0,0.2,0,1.7,0,-1.4,0,305.7,0,276.0,0,275.6,0,313.6,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-7.9,0,-7.9,0,-0.2,0,84.2,0,5.3,0,45.6,0,991.7,0
2007,44,2,13,0,45,0.750,105.46,-4.5,0,0.1,0,1.8,0,-1.5,0,305.4,0,276.0,0,275.5,0,313.6,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-8.1,0,-8.1,0,-0.2,0,82.8,0,6.5,0,50.9,0,991.8,0
2007,44,2,13,0,48,0.800,106.03,-4.6,0,0.0,0,1.8,0,-1.4,0,305.2,0,276.0,0,275.6,0,313.4,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-8.2,0,-8.2,0,-0.1,0,81.5,0,6.0,0,50.8,0,991.8,0
2007,44,2,13,0,51,0.850,106.60,-4.5,0,0.1,0,1.8,0,-1.5,0,305.0,0,276.0,0,275.5,0,313.3,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-8.4,0,-8.4,0,-0.2,0,81.3,0,6.8,0,52.9,0,991.7,0
2007,44,2,13,0,54,0.900,107.17,-4.6,0,0.1,0,1.7,0,-1.6,0,305.1,0,276.0,0,275.5,0,313.2,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-8.1,0,-8.1,0,-0.2,0,81.1,0,6.4,0,56.7,0,991.7,0
2007,44,2,13,0,57,0.950,107.74,-4.6,0,0.1,0,1.5,0,-1.5,0,305.4,0,276.0,0,275.5,0,313.1,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.8,0,-7.8,0,-0.2,0,81.1,0,6.2,0,56.0,0,991.6,0
2007,44,2,13,1,0,1.000,108.32,-4.6,0,0.1,0,1.4,0,-1.5,0,305.5,0,276.0,0,275.5,0,313.1,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.6,0,-7.6,0,-0.2,0,80.4,0,7.0,0,55.8,0,991.6,0
2007,44,2,13,1,3,1.050,108.89,-4.6,0,0.0,0,1.5,0,-1.5,0,305.7,0,275.9,0,275.5,0,313.1,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.4,0,-7.4,0,-0.2,0,79.9,0,6.1,0,54.9,0,991.7,0
2007,44,2,13,1,6,1.100,109.46,-4.5,0,0.1,0,1.5,0,-1.4,0,305.8,0,275.9,0,275.5,0,313.0,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.3,0,-7.3,0,-0.2,0,79.9,0,6.2,0,56.4,0,991.8,0
2007,44,2,13,1,9,1.150,110.04,-4.6,0,0.0,0,1.7,0,-1.5,0,305.8,0,275.9,0,275.4,0,313.0,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.2,0,-7.2,0,-0.2,0,78.5,0,6.9,0,57.1,0,991.8,0
2007,44,2,13,1,12,1.200,110.61,-4.6,0,0.0,0,1.7,0,-1.4,0,305.7,0,275.9,0,275.5,0,312.9,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.2,0,-7.2,0,-0.2,0,78.6,0,6.1,0,55.9,0,991.9,0
2007,44,2,13,1,15,1.250,111.19,-4.6,0,0.0,0,1.7,0,-1.4,0,305.5,0,275.9,0,275.5,0,312.9,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.5,0,-7.5,0,-0.2,0,78.7,0,6.0,0,55.7,0,992.0,0
2007,44,2,13,1,18,1.300,111.76,-4.5,0,0.1,0,1.8,0,-1.3,0,305.5,0,275.9,0,275.5,0,312.9,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.4,0,-7.4,0,-0.2,0,78.8,0,5.7,0,56.2,0,992.0,0
2007,44,2,13,1,21,1.350,112.33,-4.5,0,0.0,0,1.8,0,-1.3,0,305.6,0,276.0,0,275.5,0,312.9,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.3,0,-7.3,0,-0.2,0,78.9,0,5.6,0,58.1,0,992.0,0
2007,44,2,13,1,24,1.400,112.91,-4.5,0,0.1,0,1.8,0,-1.3,0,305.8,0,276.0,0,275.5,0,312.9,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-7.1,0,-7.1,0,-0.2,0,79.1,0,5.7,0,57.6,0,992.1,0
2007,44,2,13,1,27,1.450,113.48,-4.6,0,0.0,0,1.8,0,-1.4,0,306.2,0,276.0,0,275.5,0,312.9,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-6.6,0,-6.6,0,-0.2,0,78.9,0,5.5,0,61.1,0,992.2,0
2007,44,2,13,1,30,1.500,114.05,-4.6,0,0.0,0,1.8,0,-1.4,0,306.0,0,276.0,0,275.5,0,312.8,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-6.8,0,-6.8,0,-0.2,0,78.7,0,5.7,0,59.9,0,992.2,0
2007,44,2,13,1,33,1.550,114.63,-4.6,0,0.0,0,1.7,0,-1.4,0,305.9,0,276.0,0,275.5,0,312.8,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-6.9,0,-6.9,0,-0.2,0,79.0,0,5.6,0,60.2,0,992.3,0
2007,44,2,13,1,36,1.600,115.20,-4.5,0,0.1,0,1.7,0,-1.5,0,305.9,0,276.0,0,275.5,0,312.8,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-6.8,0,-6.8,0,-0.2,0,78.5,0,6.1,0,58.4,0,992.3,0
2007,44,2,13,1,39,1.650,115.77,-4.6,0,0.0,0,1.6,0,-1.5,0,306.1,0,276.0,0,275.5,0,312.7,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-6.6,0,-6.6,0,-0.1,0,78.1,0,6.4,0,58.9,0,992.2,0
2007,44,2,13,1,42,1.700,116.34,-4.6,0,0.0,0,1.6,0,-1.4,0,306.3,0,276.0,0,275.5,0,312.8,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-6.4,0,-6.4,0,-0.2,0,78.5,0,6.5,0,57.7,0,992.2,0
2007,44,2,13,1,45,1.750,116.92,-4.6,0,0.0,0,1.6,0,-1.4,0,306.4,0,276.0,0,275.5,0,312.7,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-6.3,0,-6.3,0,-0.1,0,78.0,0,6.4,0,59.1,0,992.2,0
2007,44,2,13,1,48,1.800,117.49,-4.6,0,0.0,0,1.6,0,-1.5,0,306.6,0,276.0,0,275.5,0,312.7,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-6.1,0,-6.1,0,-0.2,0,78.4,0,6.6,0,57.9,0,992.2,0
2007,44,2,13,1,51,1.850,118.06,-4.6,0,0.1,0,1.5,0,-1.5,0,306.6,0,276.0,0,275.5,0,312.6,0,273.1,0,273.1,0,0.0,0,0.1,0,0.0,0,-6.1,0,-6.1,0,-0.2,0,78.7,0,6.2,0,60.3,0,992.2,0
2007,44,2,13,1,54,1.900,118.63,-4.6,0,0.0,0,1.6,0,-1.5,0,306.5,0,275.9,0,275.5,0,312.7,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-6.2,0,-6.2,0,-0.2,0,78.3,0,6.2,0,59.9,0,992.2,0
2007,44,2,13,1,57,1.950,119.20,-4.6,0,0.0,0,1.6,0,-1.5,0,306.5,0,275.9,0,275.5,0,312.7,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-6.1,0,-6.1,0,-0.1,0,78.2,0,6.3,0,59.7,0,992.1,0
2007,44,2,13,2,0,2.000,119.77,-4.7,0,0.0,0,1.5,0,-1.5,0,306.5,0,275.9,0,275.5,0,312.6,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-6.1,0,-6.1,0,-0.1,0,78.8,0,6.0,0,61.8,0,992.1,0
2007,44,2,13,2,3,2.050,120.34,-4.6,0,0.1,0,1.4,0,-1.4,0,306.6,0,275.9,0,275.5,0,312.6,0,273.1,0,273.2,0,0.0,0,0.1,0,0.0,0,-6.0,0,-6.0,0,-0.2,0,78.9,0,6.2,0,60.3,0,992.1,0
