"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh.mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
2007,190,7,9,0,0,0.000,75.71,161.8,0,53.1,0,511.4,0,65.9,0,386.3,0,306.7,0,306.2,0,461.1,0,303.3,0,303.3,0,9.5,0,81.1,0,139.0,0,-74.9,0,64.1,0,29.2,0,63.3,0,3.4,0,226.8,0,985.0,0
2007,190,7,9,0,3,0.050,76.26,149.3,0,49.3,0,481.0,0,64.5,0,385.2,0,306.6,0,306.1,0,460.1,0,303.2,0,303.2,0,8.8,0,75.5,0,129.4,0,-74.9,0,54.5,0,29.1,0,63.8,0,3.2,0,229.8,0,985.0,0
2007,190,7,9,0,6,0.100,76.80,142.0,0,47.6,0,472.7,0,63.0,0,385.0,0,306.5,0,306.0,0,459.5,0,303.1,0,303.2,0,8.1,0,71.9,0,123.3,0,-74.4,0,48.9,0,29.1,0,64.7,0,2.9,0,230.1,0,985.0,0
2007,190,7,9,0,9,0.150,77.34,134.4,0,45.7,0,462.9,0,61.5,0,385.1,0,306.4,0,305.9,0,459.0,0,303.1,0,303.1,0,7.5,0,68.0,0,117.2,0,-73.9,0,43.3,0,28.9,0,66.2,0,2.6,0,227.4,0,985.0,0
2007,190,7,9,0,12,0.200,77.88,125.8,0,43.4,0,446.3,0,60.4,0,385.4,0,306.3,0,305.8,0,458.9,0,303.0,0,303.0,0,6.9,0,63.7,0,110.7,0,-73.5,0,37.3,0,28.8,0,66.7,0,2.6,0,223.6,0,985.0,0
2007,190,7,9,0,15,0.250,78.42,117.4,0,41.0,0,428.5,0,58.8,0,385.4,0,306.1,0,305.6,0,458.2,0,302.9,0,302.9,0,6.3,0,59.6,0,103.9,0,-72.8,0,31.0,0,28.8,0,67.2,0,2.5,0,224.0,0,985.0,0
2007,190,7,9,0,18,0.300,78.96,109.9,0,38.9,0,416.0,0,57.3,0,385.2,0,306.0,0,305.5,0,457.3,0,302.8,0,302.8,0,5.7,0,56.3,0,98.0,0,-72.2,0,25.8,0,28.8,0,66.8,0,2.8,0,222.6,0,985.0,0
2007,190,7,9,0,21,0.350,79.49,101.8,0,36.6,0,398.5,0,55.7,0,384.8,0,305.9,0,305.4,0,456.3,0,302.7,0,302.8,0,5.2,0,52.6,0,91.8,0,-71.6,0,20.2,0,28.7,0,67.0,0,2.7,0,222.2,0,985.0,0
2007,190,7,9,0,24,0.400,80.02,93.8,0,34.2,0,379.3,0,53.9,0,384.6,0,305.7,0,305.2,0,455.2,0,302.6,0,302.7,0,4.7,0,48.9,0,85.4,0,-70.6,0,14.8,0,28.6,0,67.4,0,2.6,0,222.6,0,985.0,0
2007,190,7,9,0,27,0.450,80.55,84.3,0,31.0,0,348.7,0,52.0,0,384.2,0,305.6,0,305.0,0,454.1,0,302.5,0,302.5,0,4.3,0,44.7,0,78.2,0,-70.0,0,8.3,0,28.5,0,67.1,0,2.7,0,223.1,0,985.0,0
2007,190,7,9,0,30,0.500,81.08,78.7,0,29.7,0,344.4,0,49.5,0,383.8,0,305.4,0,304.9,0,452.8,0,302.4,0,302.4,0,3.9,0,41.8,0,73.2,0,-69.0,0,4.2,0,28.4,0,67.1,0,2.7,0,222.7,0,985.0,0
2007,190,7,9,0,33,0.550,81.61,72.0,0,27.6,0,328.3,0,47.5,0,383.2,0,305.2,0,304.7,0,451.7,0,302.3,0,302.3,0,3.5,0,38.6,0,67.8,0,-68.5,0,-0.7,0,28.3,0,67.7,0,2.8,0,219.6,0,985.0,0
2007,190,7,9,0,36,0.600,82.13,64.5,0,25.1,0,305.6,0,44.9,0,382.9,0,305.0,0,304.4,0,450.7,0,302.2,0,302.2,0,3.1,0,35.2,0,61.7,0,-67.8,0,-6.1,0,28.2,0,67.1,0,3.0,0,215.4,0,984.9,0
2007,190,7,9,0,39,0.650,82.65,54.8,0,21.5,0,265.8,0,42.0,0,382.2,0,304.8,0,304.2,0,449.3,0,302.0,0,302.0,0,2.8,0,31.1,0,54.5,0,-67.1,0,-12.6,0,28.1,0,67.4,0,3.1,0,213.9,0,984.9,0
2007,190,7,9,0,42,0.700,83.17,51.0,0,20.8,0,267.3,0,39.8,0,381.8,0,304.5,0,304.0,0,447.9,0,301.9,0,301.9,0,2.5,0,28.5,0,50.8,0,-66.2,0,-15.3,0,27.9,0,69.0,0,3.0,0,211.8,0,985.0,0
2007,190,7,9,0,45,0.750,83.69,45.7,0,18.7,0,246.2,0,38.2,0,381.8,0,304.3,0,303.7,0,446.8,0,301.7,0,301.7,0,2.2,0,25.7,0,46.5,0,-65.0,0,-18.5,0,27.7,0,70.5,0,2.8,0,210.9,0,985.0,0
2007,190,7,9,0,48,0.800,84.20,39.5,0,16.3,0,220.1,0,35.5,0,381.6,0,304.0,0,303.5,0,445.7,0,301.6,0,301.5,0,1.9,0,22.6,0,41.5,0,-64.0,0,-22.5,0,27.5,0,71.4,0,2.7,0,210.5,0,985.1,0
2007,190,7,9,0,51,0.850,84.71,34.7,0,14.3,0,202.7,0,33.0,0,381.2,0,303.8,0,303.3,0,444.4,0,301.4,0,301.4,0,1.7,0,20.0,0,37.4,0,-63.2,0,-25.8,0,27.4,0,72.2,0,2.5,0,213.7,0,985.1,0
2007,190,7,9,0,54,0.900,85.21,29.8,0,12.3,0,179.9,0,30.6,0,381.3,0,303.5,0,303.0,0,443.1,0,301.2,0,301.2,0,1.4,0,17.6,0,33.3,0,-61.8,0,-28.5,0,27.3,0,73.0,0,2.4,0,218.6,0,985.2,0
2007,190,7,9,0,57,0.950,85.71,25.0,0,10.3,0,156.5,0,28.2,0,381.7,0,303.2,0,302.8,0,442.1,0,301.1,0,301.0,0,1.2,0,15.4,0,29.5,0,-60.3,0,-30.8,0,27.1,0,73.4,0,2.4,0,224.6,0,985.2,0
2007,190,7,9,1,0,1.000,86.21,19.7,0,8.4,0,132.3,0,25.5,0,381.9,0,303.0,0,302.6,0,441.1,0,300.9,0,300.9,0,1.0,0,13.4,0,25.9,0,-59.2,0,-33.2,0,27.1,0,73.4,0,2.3,0,225.3,0,985.2,0
2007,190,7,9,1,3,1.050,86.70,14.8,0,6.5,0,106.2,0,22.8,0,381.7,0,302.8,0,302.3,0,439.7,0,300.8,0,300.7,0,0.9,0,11.5,0,22.4,0,-58.0,0,-35.6,0,27.0,0,73.4,0,2.3,0,220.7,0,985.2,0
2007,190,7,9,1,6,1.100,87.18,10.9,0,5.1,0,85.0,0,19.8,0,381.5,0,302.5,0,302.1,0,438.0,0,300.6,0,300.6,0,0.7,0,9.6,0,19.0,0,-56.5,0,-37.5,0,26.9,0,74.0,0,2.3,0,213.9,0,985.2,0
2007,190,7,9,1,9,1.150,87.65,8.5,0,3.9,0,64.4,0,16.9,0,381.3,0,302.3,0,301.8,0,436.3,0,300.4,0,300.4,0,0.6,0,8.0,0,15.6,0,-54.9,0,-39.3,0,26.8,0,74.8,0,2.4,0,210.8,0,985.2,0
2007,190,7,9,1,12,1.200,88.12,6.6,0,2.8,0,49.8,0,14.5,0,381.1,0,302.0,0,301.5,0,434.7,0,300.3,0,300.2,0,0.5,0,6.6,0,13.3,0,-53.6,0,-40.3,0,26.7,0,75.5,0,2.5,0,210.2,0,985.2,0
2007,190,7,9,1,15,1.250,88.57,4.8,0,2.0,0,22.9,0,12.2,0,380.9,0,301.7,0,301.3,0,433.4,0,300.1,0,300.1,0,0.4,0,5.4,0,10.8,0,-52.4,0,-41.6,0,26.7,0,76.1,0,2.4,0,212.1,0,985.3,0
2007,190,7,9,1,18,1.300,89.00,3.0,0,1.3,0,-1.7,0,10.0,0,380.7,0,301.5,0,301.0,0,432.1,0,300.0,0,299.9,0,0.3,0,4.3,0,8.7,0,-51.4,0,-42.7,0,26.6,0,76.5,0,2.4,0,213.9,0,985.4,0
2007,190,7,9,1,21,1.350,89.41,1.3,0,0.8,0,-3.1,0,8.1,0,380.9,0,301.2,0,300.8,0,431.3,0,299.8,0,299.8,0,0.3,0,3.4,0,7.3,0,-50.4,0,-43.1,0,26.6,0,76.4,0,2.4,0,217.0,0,985.5,0
2007,190,7,9,1,24,1.400,89.78,-0.3,0,0.3,0,-3.1,0,6.4,0,381.0,0,301.0,0,300.6,0,430.9,0,299.7,0,299.7,0,0.2,0,2.6,0,6.1,0,-49.9,0,-43.8,0,26.7,0,76.1,0,2.5,0,218.6,0,985.5,0
2007,190,7,9,1,27,1.450,90.95,-1.7,0,-0.1,0,-3.0,0,5.0,0,380.9,0,300.8,0,300.4,0,430.4,0,299.6,0,299.5,0,0.0,0,2.1,0,5.0,0,-49.5,0,-44.4,0,26.7,0,75.9,0,2.4,0,219.1,0,985.6,0
2007,190,7,9,1,30,1.500,91.44,-2.7,0,-0.3,0,-4.2,0,4.0,0,381.0,0,300.6,0,300.2,0,429.9,0,299.5,0,299.5,0,0.0,0,1.6,0,4.0,0,-48.9,0,-45.0,0,26.7,0,76.0,0,2.5,0,217.7,0,985.6,0
2007,190,7,9,1,33,1.550,91.93,-3.6,0,-0.4,0,-4.5,0,3.4,0,381.0,0,300.3,0,299.9,0,429.6,0,299.4,0,299.4,0,0.0,0,1.2,0,3.4,0,-48.6,0,-45.2,0,26.7,0,76.6,0,2.7,0,217.1,0,985.6,0
2007,190,7,9,1,36,1.600,92.42,-4.2,0,-0.4,0,-4.7,0,2.7,0,380.7,0,300.1,0,299.7,0,429.2,0,299.3,0,299.3,0,0.0,0,0.8,0,2.7,0,-48.5,0,-45.9,0,26.6,0,77.3,0,2.7,0,217.2,0,985.6,0
2007,190,7,9,1,39,1.650,92.90,-4.4,0,-0.5,0,-4.6,0,2.1,0,380.7,0,299.9,0,299.5,0,429.0,0,299.3,0,299.2,0,0.0,0,0.5,0,2.1,0,-48.3,0,-46.2,0,26.5,0,77.9,0,2.7,0,218.5,0,985.6,0
2007,190,7,9,1,42,1.700,93.38,-4.7,0,-0.6,0,-4.6,0,1.6,0,380.7,0,299.7,0,299.3,0,428.9,0,299.2,0,299.1,0,0.0,0,0.3,0,1.6,0,-48.3,0,-46.7,0,26.5,0,77.8,0,2.5,0,224.5,0,985.7,0
2007,190,7,9,1,45,1.750,93.86,-5.0,0,-0.8,0,-4.4,0,1.2,0,380.2,0,299.5,0,299.2,0,428.8,0,299.1,0,299.0,0,0.0,0,0.2,0,1.2,0,-48.6,0,-47.4,0,26.4,0,78.0,0,2.8,0,219.4,0,985.7,0
2007,190,7,9,1,48,1.800,94.34,-5.2,0,-0.8,0,-4.2,0,1.0,0,379.8,0,299.4,0,299.0,0,428.5,0,299.0,0,299.0,0,0.0,0,0.1,0,1.0,0,-48.7,0,-47.7,0,26.4,0,78.4,0,2.8,0,220.1,0,985.7,0
2007,190,7,9,1,51,1.850,94.81,-5.4,0,-0.8,0,-3.9,0,0.8,0,379.7,0,299.2,0,298.9,0,428.4,0,299.0,0,298.9,0,0.0,0,0.1,0,0.8,0,-48.7,0,-47.9,0,26.2,0,79.1,0,2.7,0,222.3,0,985.7,0
2007,190,7,9,1,54,1.900,95.28,-5.6,0,-0.8,0,-3.5,0,0.7,0,379.6,0,299.1,0,298.8,0,428.9,0,298.9,0,298.8,0,0.0,0,0.1,0,0.7,0,-49.3,0,-48.6,0,26.1,0,79.5,0,2.7,0,223.8,0,985.8,0
