"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh.mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
2006,220,8,8,0,0,0.000,79.42,103.7,0,28.8,0,249.3,0,71.2,0,406.9,0,303.5,0,303.3,0,456.9,0,301.3,0,301.3,0,5.5,0,50.5,0,88.1,0,-50.0,0,38.1,0,27.2,0,76.8,0,0.8,0,332.7,0,993.5,0
2006,220,8,8,0,3,0.050,79.98,102.5,0,29.6,0,271.0,0,68.5,0,406.8,0,303.4,0,303.3,0,456.8,0,301.3,0,301.3,0,4.9,0,48.6,0,86.1,0,-50.0,0,36.1,0,27.4,0,76.6,0,0.5,0,325.5,0,993.5,0
2006,220,8,8,0,6,0.100,80.53,101.4,0,30.5,0,309.9,0,64.3,0,405.3,0,303.4,0,303.3,0,456.9,0,301.3,0,301.4,0,4.4,0,47.7,0,84.8,0,-51.6,0,33.2,0,27.6,0,76.4,0,0.3,0,323.4,0,993.5,0
2006,220,8,8,0,9,0.150,81.08,81.7,0,23.3,0,229.1,0,58.3,0,404.3,0,303.5,0,303.2,0,456.1,0,301.4,0,301.4,0,4.0,0,40.3,0,70.5,0,-51.7,0,18.8,0,27.6,0,75.4,0,0.8,0,327.1,0,993.5,0
2006,220,8,8,0,12,0.200,81.64,46.5,0,9.5,0,46.4,0,47.9,0,403.5,0,303.4,0,303.1,0,453.6,0,301.4,0,301.3,0,3.6,0,27.0,0,45.1,0,-50.1,0,-4.9,0,27.3,0,77.1,0,0.9,0,332.1,0,993.5,0
2006,220,8,8,0,15,0.250,82.19,31.9,0,5.3,0,6.5,0,36.9,0,402.4,0,303.2,0,302.9,0,451.7,0,301.3,0,301.3,0,3.2,0,20.1,0,32.5,0,-49.3,0,-16.8,0,27.0,0,77.6,0,1.0,0,329.8,0,993.4,0
2006,220,8,8,0,18,0.300,82.73,24.6,0,4.0,0,3.9,0,28.7,0,401.2,0,303.0,0,302.6,0,450.0,0,301.2,0,301.2,0,2.8,0,16.3,0,25.2,0,-48.8,0,-23.6,0,26.8,0,78.3,0,1.0,0,322.8,0,993.4,0
2006,220,8,8,0,21,0.350,83.28,20.1,0,3.5,0,1.6,0,23.9,0,400.2,0,302.7,0,302.3,0,448.4,0,301.1,0,301.1,0,2.5,0,13.9,0,20.5,0,-48.2,0,-27.7,0,26.7,0,79.1,0,1.2,0,326.0,0,993.4,0
2006,220,8,8,0,24,0.400,83.82,17.9,0,3.2,0,0.9,0,21.3,0,399.7,0,302.4,0,302.1,0,447.1,0,301.0,0,300.9,0,2.2,0,12.6,0,18.1,0,-47.4,0,-29.3,0,26.7,0,79.3,0,1.3,0,326.1,0,993.4,0
2006,220,8,8,0,27,0.450,84.36,19.1,0,4.1,0,21.3,0,20.6,0,399.2,0,302.2,0,301.8,0,445.8,0,300.9,0,300.8,0,1.9,0,12.6,0,18.5,0,-46.6,0,-28.1,0,26.6,0,79.8,0,1.1,0,320.5,0,993.4,0
2006,220,8,8,0,30,0.500,84.90,29.8,0,9.9,0,147.1,0,21.7,0,398.7,0,301.9,0,301.6,0,445.4,0,300.7,0,300.8,0,1.6,0,15.0,0,24.9,0,-46.7,0,-21.8,0,26.6,0,80.3,0,1.0,0,322.1,0,993.4,0
2006,220,8,8,0,33,0.550,85.43,21.2,0,5.6,0,45.5,0,21.7,0,398.6,0,301.7,0,301.4,0,444.9,0,300.6,0,300.6,0,1.4,0,12.8,0,19.8,0,-46.4,0,-26.6,0,26.6,0,79.9,0,1.0,0,331.1,0,993.4,0
