"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh.mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
2006,171,6,20,0,0,0.000,75.77,164.6,0,53.2,0,518.5,0,57.9,0,383.2,0,305.5,0,305.0,0,460.8,0,302.9,0,303.0,0,8.2,0,81.5,0,132.2,0,-77.6,0,54.6,0,29.1,0,47.2,0,5.7,0,268.9,0,987.6,0
2006,171,6,20,0,3,0.050,76.31,155.3,0,50.8,0,502.4,0,56.8,0,383.1,0,305.4,0,304.9,0,459.8,0,302.8,0,302.9,0,7.6,0,77.2,0,124.9,0,-76.7,0,48.2,0,29.0,0,48.1,0,4.9,0,265.7,0,987.6,0
2006,171,6,20,0,6,0.100,76.85,145.9,0,48.3,0,482.8,0,56.0,0,383.2,0,305.2,0,304.7,0,458.6,0,302.8,0,302.8,0,7.1,0,72.8,0,117.6,0,-75.4,0,42.2,0,28.8,0,48.8,0,4.9,0,263.9,0,987.7,0
2006,171,6,20,0,9,0.150,77.38,137.3,0,45.8,0,464.2,0,55.2,0,383.5,0,305.1,0,304.6,0,457.7,0,302.7,0,302.7,0,6.6,0,68.7,0,110.8,0,-74.2,0,36.5,0,28.7,0,49.6,0,4.6,0,264.6,0,987.7,0
2006,171,6,20,0,12,0.200,77.92,130.4,0,43.8,0,453.3,0,54.4,0,383.8,0,304.9,0,304.5,0,457.0,0,302.6,0,302.6,0,6.1,0,65.7,0,105.5,0,-73.2,0,32.3,0,28.7,0,49.5,0,4.8,0,262.5,0,987.7,0
2006,171,6,20,0,15,0.250,78.45,124.0,0,42.0,0,444.4,0,53.3,0,383.9,0,304.8,0,304.3,0,456.2,0,302.5,0,302.5,0,5.6,0,62.8,0,100.3,0,-72.3,0,28.0,0,28.6,0,50.4,0,4.6,0,263.8,0,987.7,0
2006,171,6,20,0,18,0.300,78.98,116.3,0,39.8,0,431.4,0,51.6,0,384.0,0,304.6,0,304.2,0,455.5,0,302.4,0,302.4,0,5.1,0,59.2,0,94.3,0,-71.5,0,22.8,0,28.5,0,50.3,0,4.9,0,264.8,0,987.7,0
2006,171,6,20,0,21,0.350,79.51,102.9,0,35.2,0,382.3,0,49.5,0,383.8,0,304.5,0,304.0,0,454.4,0,302.3,0,302.3,0,4.7,0,52.8,0,83.9,0,-70.6,0,13.3,0,28.5,0,51.1,0,4.3,0,265.3,0,987.7,0
2006,171,6,20,0,24,0.400,80.04,84.1,0,26.7,0,295.2,0,46.8,0,383.6,0,304.3,0,303.8,0,452.4,0,302.2,0,302.2,0,4.3,0,44.4,0,71.1,0,-68.8,0,2.3,0,28.3,0,51.8,0,4.2,0,266.0,0,987.7,0
2006,171,6,20,0,27,0.450,80.56,90.8,0,32.2,0,371.6,0,44.9,0,383.3,0,304.1,0,303.6,0,452.6,0,302.1,0,302.1,0,3.9,0,46.4,0,73.7,0,-69.3,0,4.4,0,28.3,0,51.2,0,4.4,0,266.8,0,987.7,0
