"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh.mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
2006,217,8,5,0,0,0.000,78.84,57.5,0,13.3,0,4.2,0,63.7,0,402.6,0,304.6,0,304.1,0,450.6,0,303.1,0,303.0,0,4.9,0,29.3,0,51.2,0,-48.1,0,3.1,0,27.4,0,61.1,0,1.7,0,105.2,0,991.9,0
2006,217,8,5,0,3,0.050,79.40,49.8,0,10.9,0,4.2,0,54.7,0,393.5,0,304.2,0,303.7,0,448.5,0,302.8,0,302.7,0,4.7,0,26.8,0,44.6,0,-55.0,0,-10.4,0,27.2,0,62.8,0,1.4,0,102.8,0,991.9,0
2006,217,8,5,0,6,0.100,79.95,58.6,0,15.8,0,83.9,0,50.6,0,386.5,0,303.8,0,303.4,0,447.4,0,302.6,0,302.5,0,4.5,0,29.4,0,49.4,0,-60.9,0,-11.5,0,27.0,0,64.1,0,1.2,0,97.4,0,991.9,0
2006,217,8,5,0,9,0.150,80.51,43.9,0,9.2,0,23.3,0,45.4,0,381.7,0,303.4,0,303.0,0,446.0,0,302.3,0,302.2,0,4.2,0,25.4,0,40.1,0,-64.3,0,-24.2,0,26.9,0,65.4,0,1.1,0,100.6,0,991.9,0
2006,217,8,5,0,12,0.200,81.06,37.6,0,7.0,0,5.9,0,41.7,0,378.9,0,303.0,0,302.6,0,444.0,0,302.1,0,302.0,0,3.9,0,23.4,0,35.7,0,-65.1,0,-29.4,0,26.7,0,66.6,0,1.1,0,109.2,0,992.0,0
2006,217,8,5,0,15,0.250,81.60,37.6,0,7.8,0,21.1,0,39.9,0,376.9,0,302.7,0,302.3,0,442.2,0,301.8,0,301.7,0,3.6,0,23.3,0,35.2,0,-65.2,0,-30.0,0,26.5,0,67.2,0,1.1,0,114.0,0,992.0,0
2006,217,8,5,0,18,0.300,82.15,58.9,0,18.6,0,206.2,0,39.1,0,375.7,0,302.4,0,302.1,0,442.0,0,301.6,0,301.5,0,3.2,0,29.4,0,48.6,0,-66.2,0,-17.6,0,26.4,0,67.7,0,1.1,0,108.6,0,992.1,0
2006,217,8,5,0,21,0.350,82.69,64.4,0,22.2,0,290.8,0,37.3,0,374.8,0,302.2,0,301.8,0,441.9,0,301.4,0,301.3,0,2.9,0,31.1,0,52.1,0,-67.0,0,-15.0,0,26.2,0,68.3,0,1.3,0,104.2,0,992.1,0
2006,217,8,5,0,24,0.400,83.24,57.6,0,20.0,0,278.8,0,34.5,0,374.3,0,302.0,0,301.6,0,441.0,0,301.1,0,301.1,0,2.5,0,28.4,0,47.3,0,-66.8,0,-19.4,0,26.1,0,70.4,0,1.2,0,98.1,0,992.0,0
2006,217,8,5,0,27,0.450,83.78,51.4,0,18.4,0,266.3,0,32.1,0,373.9,0,301.8,0,301.4,0,440.2,0,300.9,0,300.9,0,2.2,0,25.7,0,42.6,0,-66.2,0,-23.6,0,25.8,0,72.2,0,1.5,0,96.4,0,992.0,0
2006,217,8,5,0,30,0.500,84.31,44.6,0,16.3,0,244.4,0,29.6,0,373.7,0,301.6,0,301.1,0,439.1,0,300.7,0,300.6,0,1.9,0,22.6,0,37.6,0,-65.4,0,-27.9,0,25.6,0,73.4,0,1.7,0,94.1,0,992.0,0
2006,217,8,5,0,33,0.550,84.85,38.5,0,14.3,0,226.5,0,26.7,0,373.2,0,301.4,0,300.9,0,437.9,0,300.5,0,300.4,0,1.6,0,19.9,0,32.8,0,-64.7,0,-31.9,0,25.4,0,74.4,0,1.6,0,85.6,0,992.0,0
2006,217,8,5,0,36,0.600,85.38,32.7,0,11.9,0,204.1,0,23.6,0,371.9,0,301.1,0,300.7,0,436.2,0,300.3,0,300.2,0,1.4,0,17.1,0,28.1,0,-64.3,0,-36.2,0,25.3,0,76.1,0,1.0,0,47.9,0,992.0,0
2006,217,8,5,0,39,0.650,85.90,27.6,0,9.9,0,183.2,0,20.9,0,371.5,0,300.9,0,300.4,0,434.9,0,300.1,0,300.0,0,1.2,0,14.8,0,24.1,0,-63.4,0,-39.3,0,25.2,0,76.7,0,1.0,0,28.2,0,992.0,0
2006,217,8,5,0,42,0.700,86.42,22.1,0,8.0,0,163.8,0,18.5,0,371.9,0,300.6,0,300.2,0,433.8,0,299.9,0,299.9,0,1.0,0,12.7,0,20.7,0,-62.0,0,-41.2,0,25.2,0,75.8,0,0.7,0,48.2,0,992.0,0
2006,217,8,5,0,45,0.750,86.94,16.0,0,6.2,0,142.4,0,16.1,0,372.0,0,300.4,0,300.0,0,432.8,0,299.7,0,299.7,0,0.9,0,10.8,0,17.4,0,-60.8,0,-43.4,0,25.2,0,73.5,0,0.8,0,79.0,0,992.0,0
2006,217,8,5,0,48,0.800,87.44,11.1,0,5.1,0,118.8,0,13.6,0,372.1,0,300.2,0,299.8,0,431.6,0,299.6,0,299.6,0,0.7,0,9.0,0,13.9,0,-59.5,0,-45.6,0,25.4,0,71.8,0,0.9,0,84.5,0,992.0,0
2006,217,8,5,0,51,0.850,87.94,8.6,0,4.2,0,98.0,0,11.4,0,371.6,0,299.9,0,299.6,0,430.2,0,299.5,0,299.4,0,0.6,0,7.5,0,10.7,0,-58.6,0,-47.9,0,25.4,0,72.3,0,0.8,0,81.8,0,992.1,0
2006,217,8,5,0,54,0.900,88.42,6.6,0,3.0,0,74.5,0,9.4,0,371.0,0,299.7,0,299.4,0,428.9,0,299.3,0,299.3,0,0.4,0,6.1,0,8.4,0,-57.9,0,-49.5,0,25.4,0,72.4,0,0.6,0,78.8,0,992.1,0
2006,217,8,5,0,57,0.950,88.89,4.8,0,1.8,0,46.3,0,7.0,0,370.7,0,299.6,0,299.2,0,427.9,0,299.2,0,299.1,0,0.3,0,4.9,0,6.2,0,-57.3,0,-51.1,0,25.3,0,71.5,0,0.7,0,80.1,0,992.1,0
2006,217,8,5,1,0,1.000,89.33,3.1,0,0.7,0,20.7,0,4.8,0,370.2,0,299.3,0,299.0,0,426.3,0,299.0,0,299.0,0,0.3,0,3.8,0,4.4,0,-56.1,0,-51.7,0,25.3,0,74.3,0,0.4,0,57.7,0,992.1,0
2006,217,8,5,1,3,1.050,89.73,1.4,0,0.0,0,1.3,0,3.4,0,370.0,0,299.1,0,298.7,0,425.3,0,298.9,0,298.8,0,0.2,0,2.9,0,3.4,0,-55.4,0,-52.0,0,25.1,0,75.3,0,0.6,0,43.1,0,992.1,0
2006,217,8,5,1,6,1.100,90.92,0.2,0,-0.1,0,-3.4,0,1.9,0,369.5,0,298.9,0,298.5,0,424.6,0,298.7,0,298.7,0,0.0,0,2.2,0,1.9,0,-55.1,0,-53.2,0,24.9,0,74.9,0,1.2,0,39.9,0,992.1,0
2006,217,8,5,1,9,1.150,91.44,-0.8,0,-0.6,0,-3.6,0,0.8,0,370.3,0,298.6,0,298.3,0,424.8,0,298.6,0,298.5,0,0.0,0,1.7,0,0.8,0,-54.5,0,-53.7,0,25.3,0,65.1,0,1.7,0,66.2,0,992.1,0
2006,217,8,5,1,12,1.200,91.97,-1.7,0,-1.0,0,-4.0,0,-0.2,0,370.0,0,298.4,0,298.0,0,424.5,0,298.5,0,298.5,0,0.0,0,1.2,0,0.0,0,-54.5,0,-54.5,0,26.0,0,61.0,0,1.7,0,71.3,0,992.1,0
2006,217,8,5,1,15,1.250,92.49,-2.4,0,-1.0,0,-3.8,0,-0.9,0,370.1,0,298.1,0,297.7,0,424.2,0,298.5,0,298.4,0,0.0,0,0.8,0,0.0,0,-54.1,0,-54.1,0,26.3,0,60.3,0,1.6,0,70.2,0,992.2,0
2006,217,8,5,1,18,1.300,93.01,-2.9,0,-1.0,0,-3.5,0,-1.2,0,370.2,0,297.9,0,297.6,0,424.0,0,298.5,0,298.4,0,0.0,0,0.5,0,0.0,0,-53.8,0,-53.8,0,26.4,0,60.3,0,1.6,0,73.2,0,992.2,0
2006,217,8,5,1,21,1.350,93.53,-3.3,0,-1.0,0,-3.4,0,-1.5,0,370.3,0,297.7,0,297.4,0,423.6,0,298.5,0,298.4,0,0.0,0,0.3,0,0.0,0,-53.3,0,-53.3,0,26.5,0,59.9,0,1.5,0,74.7,0,992.2,0
2006,217,8,5,1,24,1.400,94.05,-3.6,0,-0.6,0,-3.4,0,-1.7,0,368.2,0,297.5,0,297.2,0,421.3,0,298.4,0,298.3,0,0.0,0,0.2,0,0.0,0,-53.1,0,-53.1,0,26.1,0,65.0,0,0.7,0,55.8,0,992.3,0
2006,217,8,5,1,27,1.450,94.56,-3.8,0,-0.9,0,-2.9,0,-1.7,0,368.8,0,297.4,0,297.2,0,421.8,0,298.3,0,298.3,0,0.0,0,0.1,0,0.0,0,-53.0,0,-53.0,0,25.8,0,64.6,0,0.9,0,75.3,0,992.3,0
