"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh.mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
2007,88,3,29,0,0,0.000,87.68,-2.9,0,0.8,0,0.2,0,-1.4,0,378.9,0,289.9,0,289.3,0,384.4,0,287.4,0,287.4,0,0.1,0,1.2,0,0.0,0,-5.5,0,-5.5,0,14.0,0,93.5,0,7.9,0,85.3,0,994.4,0
2007,88,3,29,0,3,0.050,88.20,-2.9,0,0.8,0,0.1,0,-1.6,0,378.4,0,289.9,0,289.2,0,384.2,0,287.4,0,287.4,0,0.0,0,1.1,0,0.0,0,-5.9,0,-5.9,0,13.9,0,93.4,0,11.1,0,89.7,0,994.4,0
2007,88,3,29,0,6,0.100,88.71,-3.2,0,0.7,0,0.2,0,-2.0,0,377.2,0,289.8,0,289.1,0,383.9,0,287.3,0,287.3,0,0.0,0,1.0,0,0.0,0,-6.7,0,-6.7,0,13.9,0,93.3,0,9.9,0,88.5,0,994.5,0
2007,88,3,29,0,9,0.150,89.19,-3.9,0,0.8,0,0.0,0,-2.5,0,377.6,0,289.7,0,289.1,0,383.4,0,287.3,0,287.2,0,0.0,0,0.7,0,0.0,0,-5.8,0,-5.8,0,13.8,0,93.3,0,9.2,0,86.0,0,994.5,0
2007,88,3,29,0,12,0.200,89.64,-4.0,0,0.7,0,-0.1,0,-2.7,0,375.6,0,289.6,0,289.0,0,383.1,0,287.2,0,287.2,0,0.0,0,0.6,0,0.0,0,-7.5,0,-7.5,0,13.7,0,93.6,0,8.4,0,86.4,0,994.6,0
2007,88,3,29,0,15,0.250,90.84,-4.2,0,0.7,0,0.0,0,-3.2,0,374.9,0,289.6,0,289.0,0,382.7,0,287.1,0,287.1,0,0.0,0,0.4,0,0.0,0,-7.8,0,-7.8,0,13.6,0,93.5,0,9.0,0,87.9,0,994.6,0
2007,88,3,29,0,18,0.300,91.41,-4.5,0,0.6,0,0.2,0,-4.4,0,374.9,0,289.5,0,288.9,0,382.5,0,287.1,0,287.0,0,0.0,0,0.3,0,0.0,0,-7.6,0,-7.6,0,13.6,0,93.7,0,8.6,0,85.7,0,994.7,0
2007,88,3,29,0,21,0.350,91.98,-4.6,0,0.5,0,0.0,0,-4.5,0,374.6,0,289.5,0,288.9,0,382.3,0,287.0,0,287.0,0,0.0,0,0.2,0,0.0,0,-7.7,0,-7.7,0,13.5,0,93.8,0,8.1,0,84.5,0,994.6,0
2007,88,3,29,0,24,0.400,92.55,-4.7,0,0.7,0,-0.2,0,-4.5,0,373.7,0,289.4,0,288.9,0,381.8,0,286.9,0,286.9,0,0.0,0,0.2,0,0.0,0,-8.1,0,-8.1,0,13.4,0,94.0,0,7.9,0,83.4,0,994.7,0
2007,88,3,29,0,27,0.450,93.12,-4.7,0,0.7,0,-0.4,0,-4.6,0,374.2,0,289.4,0,288.8,0,381.2,0,286.9,0,286.8,0,0.0,0,0.2,0,0.0,0,-7.0,0,-7.0,0,13.3,0,93.9,0,8.8,0,85.2,0,994.7,0
