"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh.mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
2006,10,1,10,0,0,0.000,103.54,-2.4,0,0.1,0,0.4,0,-0.9,0,313.1,0,279.5,0,279.0,0,322.5,0,275.2,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.4,0,-9.4,0,2.0,0,83.3,0,2.9,0,346.1,0,1001.3,0
2006,10,1,10,0,3,0.050,104.08,-2.4,0,0.1,0,0.4,0,-1.0,0,312.9,0,279.4,0,278.9,0,322.5,0,275.1,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.6,0,-9.6,0,2.0,0,83.6,0,3.2,0,349.7,0,1001.3,0
2006,10,1,10,0,6,0.100,104.63,-2.5,0,0.1,0,0.4,0,-1.0,0,312.8,0,279.4,0,278.9,0,322.4,0,275.1,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.6,0,-9.6,0,1.9,0,82.8,0,3.2,0,357.2,0,1001.4,0
2006,10,1,10,0,9,0.150,105.18,-2.5,0,0.1,0,0.5,0,-0.9,0,312.8,0,279.4,0,278.9,0,322.5,0,275.1,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.7,0,-9.7,0,2.0,0,81.9,0,3.5,0,358.2,0,1001.4,0
2006,10,1,10,0,12,0.200,105.73,-2.6,0,0.1,0,0.5,0,-1.0,0,312.7,0,279.4,0,278.9,0,322.4,0,275.1,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.6,0,-9.6,0,2.0,0,81.8,0,3.2,0,356.6,0,1001.4,0
2006,10,1,10,0,15,0.250,106.29,-2.5,0,0.0,0,0.7,0,-0.9,0,312.7,0,279.4,0,278.9,0,322.2,0,275.1,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.5,0,-9.5,0,2.0,0,82.0,0,2.7,0,356.8,0,1001.5,0
2006,10,1,10,0,18,0.300,106.84,-2.4,0,0.0,0,1.0,0,-0.9,0,312.7,0,279.4,0,278.9,0,322.1,0,275.1,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.4,0,-9.4,0,2.0,0,82.0,0,2.6,0,351.3,0,1001.5,0
2006,10,1,10,0,21,0.350,107.40,-2.3,0,0.1,0,1.3,0,-0.9,0,312.6,0,279.3,0,278.9,0,322.0,0,275.1,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.3,0,-9.3,0,2.0,0,81.9,0,2.2,0,349.2,0,1001.5,0
2006,10,1,10,0,24,0.400,107.95,-2.3,0,0.1,0,1.6,0,-0.8,0,312.6,0,279.3,0,279.0,0,321.7,0,275.1,0,275.2,0,0.0,0,0.1,0,0.0,0,-9.2,0,-9.2,0,2.0,0,82.3,0,1.9,0,349.5,0,1001.5,0
2006,10,1,10,0,27,0.450,108.51,-2.3,0,0.0,0,1.9,0,-0.8,0,312.6,0,279.3,0,278.9,0,322.0,0,275.1,0,275.1,0,0.0,0,0.1,0,0.0,0,-9.3,0,-9.3,0,2.0,0,81.8,0,2.3,0,344.1,0,1001.6,0
